,date,format,location,title,url
19,2017-03-18T17:00:00.000Z,workshop,seattle,User Experience Design Basics Bootcamp,http://generalassemb.ly/education/user-experience-design-basics-bootcamp/seattle/32412
20,2017-03-20T16:00:00.000Z,course,seattle,User Experience Design,http://generalassemb.ly/education/user-experience-design/seattle
21,2017-03-20T16:00:00.000Z,course,seattle,Data Analytics,http://generalassemb.ly/education/data-analytics/seattle
22,2017-03-21T01:00:00.000Z,workshop,seattle,Facebook Advertising 101: Making Facebook Advertising Pay,http://generalassemb.ly/education/facebook-advertising-101-making-facebook-advertising-pay/seattle/32662
23,2017-03-21T01:30:00.000Z,class,seattle,Intro to Coding: HTML & CSS,http://generalassemb.ly/education/intro-to-coding-html-css/seattle/33454
24,2017-03-21T01:30:00.000Z,course,seattle,Data Science,http://generalassemb.ly/education/data-science/seattle
25,2017-03-22T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/32613
26,2017-03-22T02:00:00.000Z,event,seattle,HackerNest Seattle Tech Social,http://generalassemb.ly/education/hackernest-seattle-tech-social/seattle/32640
27,2017-03-22T02:30:00.000Z,class,seattle,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/seattle/35105
28,2017-03-22T18:30:00.000Z,class,seattle,Intro to Digital Marketing,http://generalassemb.ly/education/intro-to-digital-marketing/seattle/35486
29,2017-03-23T01:00:00.000Z,event,seattle,Break Into UX,http://generalassemb.ly/education/break-into-ux/seattle/33022
30,2017-03-23T01:30:00.000Z,class,seattle,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/seattle/34556
31,2017-03-23T01:30:00.000Z,class,seattle,Javascript 101,http://generalassemb.ly/education/javascript-101/seattle/32397
32,2017-03-24T01:30:00.000Z,class,seattle,Intro to Product Management,http://generalassemb.ly/education/intro-to-product-management-44e73d71-fee2-404d-a820-76921b0fe5eb/seattle/34499
33,2017-03-24T01:30:00.000Z,event,seattle,Diversity In Tech: Coding The Future,http://generalassemb.ly/education/diversity-in-tech-coding-the-future/seattle/34235
34,2017-03-24T01:30:00.000Z,workshop,seattle,Intro to Freelancing,http://generalassemb.ly/education/intro-to-freelancing/seattle/32194
35,2017-03-24T18:30:00.000Z,class,seattle,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/seattle/34370
36,2017-03-25T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34184
37,2017-03-25T17:00:00.000Z,workshop,seattle,UX Research Bootcamp: Customer Interviews,http://generalassemb.ly/education/ux-research-bootcamp-customer-interviews/seattle/32159
38,2017-03-25T17:00:00.000Z,workshop,seattle,Python Fundamentals Bootcamp,http://generalassemb.ly/education/python-fundamentals-bootcamp/seattle/35054
39,2017-03-27T16:00:00.000Z,immersive,seattle,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/seattle
40,2017-03-27T16:00:00.000Z,immersive,seattle,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/seattle
41,2017-03-28T00:30:00.000Z,class,seattle,Intro to Product Management,http://generalassemb.ly/education/intro-to-product-management-44e73d71-fee2-404d-a820-76921b0fe5eb/seattle/34642
42,2017-03-28T00:30:00.000Z,workshop,seattle,Teaching 101: A Survival Guide,http://generalassemb.ly/education/teaching-101-a-survival-guide/seattle/35106
43,2017-03-28T02:30:00.000Z,class,seattle,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/seattle/33452
44,2017-03-28T02:30:00.000Z,course,seattle,Product Management,http://generalassemb.ly/education/product-management/seattle
45,2017-03-28T18:30:00.000Z,class,seattle,Intro to Coding: HTML & CSS,http://generalassemb.ly/education/intro-to-coding-html-css/seattle/35441
46,2017-03-29T01:00:00.000Z,class,seattle,Visual Design 101,http://generalassemb.ly/education/visual-design-101/seattle/32410
47,2017-03-29T01:30:00.000Z,class,seattle,Data Visualization and Intro to Tableau,http://generalassemb.ly/education/data-visualization-and-intro-to-tableau/seattle/34857
48,2017-03-30T00:30:00.000Z,class,seattle,Intro to Coding: HTML & CSS,http://generalassemb.ly/education/intro-to-coding-html-css/seattle/35485
49,2017-03-30T01:30:00.000Z,class,seattle,Intro to Digital Marketing,http://generalassemb.ly/education/intro-to-digital-marketing/seattle/33447
50,2017-03-31T01:30:00.000Z,class,seattle,Fundamentals of Machine Learning: A Beginners Guide,http://generalassemb.ly/education/fundamentals-of-machine-learning-a-beginners-guide/seattle/32946
51,2017-03-31T18:00:00.000Z,workshop,seattle,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/seattle/34388
52,2017-04-01T00:00:00.000Z,event,seattle,GA + Seattle Tech Community Happy Hour,http://generalassemb.ly/education/ga-seattle-tech-community-happy-hour/seattle/32276
53,2017-04-01T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34877
54,2017-04-01T17:00:00.000Z,workshop,seattle,User Experience Design Basics Bootcamp,http://generalassemb.ly/education/user-experience-design-basics-bootcamp/seattle/34129
55,2017-04-03T16:00:00.000Z,immersive,seattle,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/seattle
56,2017-04-05T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/32614
57,2017-04-08T01:00:00.000Z,event,seattle,GA + ProtoHack Happy Hour,http://generalassemb.ly/education/ga-protohack-happy-hour/seattle/35614
58,2017-04-08T16:30:00.000Z,event,seattle,ProtoHack,http://generalassemb.ly/education/protohack/seattle/33344
59,2017-04-08T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34878
60,2017-04-11T00:30:00.000Z,class,seattle,Intro to Product Management,http://generalassemb.ly/education/intro-to-product-management-44e73d71-fee2-404d-a820-76921b0fe5eb/seattle/35058
61,2017-04-11T00:30:00.000Z,class,seattle,Data Science for Beginners,http://generalassemb.ly/education/data-science-for-beginners/seattle/35108
62,2017-04-12T01:00:00.000Z,event,seattle,Users First Meetup,http://generalassemb.ly/education/users-first-meetup/seattle/35368
63,2017-04-12T02:30:00.000Z,course,seattle,Visual Design,http://generalassemb.ly/education/visual-design/seattle
64,2017-04-13T01:00:00.000Z,event,seattle,Startup Something Good: For-Profit Solutions To Non-Profit Problems,http://generalassemb.ly/education/startup-something-good-for-profit-solutions-to-non-profit-problems/seattle/34403
65,2017-04-14T01:00:00.000Z,event,seattle,Fireside Chat with Capital One's CTO and Head of Digital,http://generalassemb.ly/education/fireside-chat-with-capital-ones-cto-and-head-of-digital/seattle/35434
66,2017-04-15T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34881
67,2017-04-15T17:00:00.000Z,workshop,seattle,Prototyping With Adobe XD,http://generalassemb.ly/education/prototyping-with-adobe-xd/seattle/32719
68,2017-04-15T17:00:00.000Z,workshop,seattle,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/seattle/35057
69,2017-04-19T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/32615
70,2017-04-19T02:30:00.000Z,course,seattle,User Experience Design,http://generalassemb.ly/education/user-experience-design/seattle
71,2017-04-20T01:00:00.000Z,event,seattle,The Growing Gender & Race Gap in Seattle's Startup Scene,http://generalassemb.ly/education/the-growing-gender-race-gap-in-seattles-startup-scene/seattle/34765
72,2017-04-21T01:00:00.000Z,event,seattle,Tech And...,http://generalassemb.ly/education/tech-and/seattle/35597
73,2017-04-22T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34882
74,2017-04-27T00:30:00.000Z,class,seattle,Data Science for Beginners,http://generalassemb.ly/education/data-science-for-beginners/seattle/35484
75,2017-04-28T01:00:00.000Z,event,seattle,Startup Storytellers,http://generalassemb.ly/education/startup-storytellers/seattle/35159
76,2017-04-29T00:00:00.000Z,event,seattle,GA + Seattle Tech Community Happy Hour,http://generalassemb.ly/education/ga-seattle-tech-community-happy-hour/seattle/34372
77,2017-04-29T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34883
78,2017-04-29T17:00:00.000Z,workshop,seattle,Python Fundamentals Bootcamp,http://generalassemb.ly/education/python-fundamentals-bootcamp/seattle/35110
79,2017-05-03T00:00:00.000Z,class,seattle,Intermediate Product Management Workshop,http://generalassemb.ly/education/intermediate-product-management-workshop/seattle/35649
80,2017-05-03T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/34872
81,2017-05-03T01:30:00.000Z,event,seattle,The New Freelance Economy,http://generalassemb.ly/education/the-new-freelance-economy/seattle/33341
82,2017-05-05T01:00:00.000Z,event,seattle,Recruiting and Hiring Talent: Tapping Into the Power of Career Changers,http://generalassemb.ly/education/recruiting-and-hiring-talent-tapping-into-the-power-of-career-changers/seattle/35475
83,2017-05-06T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34884
84,2017-05-06T17:00:00.000Z,workshop,seattle,Turning Professional Facts into Compelling Stories,http://generalassemb.ly/education/turning-professional-facts-into-compelling-stories/seattle/35483
85,2017-05-12T15:00:00.000Z,event,seattle,Tech Networking Breakfast,http://generalassemb.ly/education/tech-networking-breakfast/seattle/35104
86,2017-05-13T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34885
87,2017-05-13T17:00:00.000Z,workshop,seattle,Accessibility Design Bootcamp,http://generalassemb.ly/education/accessibility-design-bootcamp/seattle/35647
88,2017-05-15T16:00:00.000Z,immersive,seattle,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/seattle
89,2017-05-17T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/34873
90,2017-05-17T02:00:00.000Z,event,seattle,HackerNest Seattle Tech Social,http://generalassemb.ly/education/hackernest-seattle-tech-social/seattle/32641
91,2017-05-18T01:00:00.000Z,event,seattle,Tech And...,http://generalassemb.ly/education/tech-and/seattle/35493
92,2017-05-20T00:00:00.000Z,event,seattle,GA + Seattle Tech Community Happy Hour,http://generalassemb.ly/education/ga-seattle-tech-community-happy-hour/seattle/34373
93,2017-05-20T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34886
94,2017-05-25T01:00:00.000Z,event,seattle,Startup Storytellers,http://generalassemb.ly/education/startup-storytellers/seattle/35158
95,2017-05-31T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/34874
96,2017-05-31T01:30:00.000Z,course,seattle,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/seattle
97,2017-05-31T02:30:00.000Z,course,seattle,Product Management,http://generalassemb.ly/education/product-management/seattle
98,2017-06-03T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34887
99,2017-06-05T16:00:00.000Z,immersive,seattle,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/seattle
100,2017-06-06T00:00:00.000Z,event,seattle,Made in Seattle Week: Tech Day,http://generalassemb.ly/education/made-in-seattle-week-tech-day/seattle/35426
101,2017-06-06T01:00:00.000Z,event,seattle,Made in Seattle Week: Beer Day,http://generalassemb.ly/education/made-in-seattle-week-beer-day/seattle/35423
102,2017-06-06T01:30:00.000Z,course,seattle,Data Science,http://generalassemb.ly/education/data-science/seattle
103,2017-06-06T02:30:00.000Z,course,seattle,Digital Marketing,http://generalassemb.ly/education/digital-marketing/seattle
104,2017-06-10T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34888
105,2017-06-12T16:00:00.000Z,immersive,seattle,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/seattle
106,2017-06-14T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/34875
107,2017-06-17T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34889
108,2017-06-20T02:30:00.000Z,course,seattle,Data Analytics,http://generalassemb.ly/education/data-analytics/seattle
109,2017-06-24T00:00:00.000Z,event,seattle,GA + Seattle Tech Community Happy Hour,http://generalassemb.ly/education/ga-seattle-tech-community-happy-hour/seattle/34374
110,2017-06-24T17:00:00.000Z,event,seattle,Indie Support Group,http://generalassemb.ly/education/indie-support-group/seattle/34891
111,2017-06-28T01:00:00.000Z,event,seattle,Seattle Data for Good (PNW),http://generalassemb.ly/education/seattle-data-for-good-pnw/seattle/34876
112,2017-07-10T16:00:00.000Z,immersive,seattle,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/seattle
113,2017-07-31T16:00:00.000Z,immersive,seattle,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/seattle
114,2017-09-11T16:00:00.000Z,immersive,seattle,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/seattle
115,2017-09-25T16:00:00.000Z,immersive,seattle,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/seattle
116,2017-10-02T16:00:00.000Z,immersive,seattle,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/seattle
